STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,ACTIVITY,Economic activity,PRICES,Price base,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,REF_YEAR_PRICE,Price reference year,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CURRENCY,Currency
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,LUX,Luxembourg,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,33331.1,,LUX,Luxembourg,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,BGR,Bulgaria,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,11736.6,,BGR,Bulgaria,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,LVA,Latvia,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,14594.5,,LVA,Latvia,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,18279.9,,LTU,Lithuania,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,17540.1,,CZE,Czechia,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,ESP,Spain,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,16614.8,,ESP,Spain,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,16346.5,,SVK,Slovak Republic,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,PRT,Portugal,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,18443.4,,PRT,Portugal,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,24626.4,,FRA,France,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,CYP,Cyprus,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,23995.3,,CYP,Cyprus,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,SVN,Slovenia,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,21187.8,,SVN,Slovenia,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,SVN,Slovenia,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,18735.4,,SVN,Slovenia,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,ROU,Romania,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,12614.2,,ROU,Romania,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,EST,Estonia,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,16437,,EST,Estonia,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,18902,,POL,Poland,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,ROU,Romania,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,13422.5,,ROU,Romania,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,17507.2,,POL,Poland,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,32959.4,,AUT,Austria,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,MLT,Malta,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,21051.6,,MLT,Malta,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,HRV,Croatia,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,14094.9,,HRV,Croatia,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DNK,Denmark,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,30415.5,,DNK,Denmark,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,KOR,Korea,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,22015.6,,KOR,Korea,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,LVA,Latvia,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,15585.4,,LVA,Latvia,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,LUX,Luxembourg,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,39190.7,,LUX,Luxembourg,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,CYP,Cyprus,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,24346.3,,CYP,Cyprus,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,MLT,Malta,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,23274.7,,MLT,Malta,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,EST,Estonia,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,18018.6,,EST,Estonia,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DNK,Denmark,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,22340.3,,DNK,Denmark,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,24744.1,,IRL,Ireland,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,16966.9,,LTU,Lithuania,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,KOR,Korea,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,19596.3,,KOR,Korea,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,AUS,Australia,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,30857.3,,AUS,Australia,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,BGR,Bulgaria,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,11851.4,,BGR,Bulgaria,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,HUN,Hungary,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,15334.7,,HUN,Hungary,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,HRV,Croatia,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,14875.1,,HRV,Croatia,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,28666.8,,FRA,France,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,HUN,Hungary,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,13507.5,,HUN,Hungary,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,HUN,Hungary,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,14416.6,,HUN,Hungary,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,28597,,FRA,France,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,HRV,Croatia,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,15826.7,,HRV,Croatia,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,HUN,Hungary,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,16374.8,,HUN,Hungary,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,BGR,Bulgaria,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,12509,,BGR,Bulgaria,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,AUS,Australia,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,31507.5,,AUS,Australia,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,KOR,Korea,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,20253,,KOR,Korea,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,18278.6,,LTU,Lithuania,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,25668.5,,IRL,Ireland,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DNK,Denmark,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,22689.1,,DNK,Denmark,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,EST,Estonia,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,18738.8,,EST,Estonia,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,MLT,Malta,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,24254.8,,MLT,Malta,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,CYP,Cyprus,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,26397.4,,CYP,Cyprus,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,LUX,Luxembourg,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,39858,,LUX,Luxembourg,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,LVA,Latvia,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,16502.8,,LVA,Latvia,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,KOR,Korea,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,22674.3,,KOR,Korea,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DNK,Denmark,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,31561.7,,DNK,Denmark,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,HRV,Croatia,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,14982.9,,HRV,Croatia,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,MLT,Malta,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,21845.6,,MLT,Malta,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,18312.8,,POL,Poland,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,ROU,Romania,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,15253.2,,ROU,Romania,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,19582.6,,POL,Poland,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,EST,Estonia,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,16954,,EST,Estonia,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,ROU,Romania,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,14471.7,,ROU,Romania,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,SVN,Slovenia,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,19642.8,,SVN,Slovenia,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,SVN,Slovenia,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,22222.3,,SVN,Slovenia,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,CYP,Cyprus,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,26062.8,,CYP,Cyprus,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,25134.8,,FRA,France,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,PRT,Portugal,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,19118.6,,PRT,Portugal,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,16890,,SVK,Slovak Republic,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,ESP,Spain,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,17366.5,,ESP,Spain,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,18103.7,,CZE,Czechia,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,NZL,New Zealand,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2019,,20662.6,,NZL,New Zealand,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
