STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,MEASURE,Mesure,UNIT_MEASURE,Unité de measure,SEX,Sexe,AGE,Âge,TIME_HORIZ,Horizon temporel,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,DECIMALS,Décimales
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,NLD,Pays-Bas,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,3716445,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,NLD,Pays-Bas,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,10551444,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,NLD,Pays-Bas,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,17994238,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,NZL,Nouvelle-Zélande,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,1322170,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,NZL,Nouvelle-Zélande,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,3093960,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,NZL,Nouvelle-Zélande,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,5290100,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,NZL,Nouvelle-Zélande,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,873920,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,NOR,Norvège,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,3280464,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,NOR,Norvège,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,1243541,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,NOR,Norvège,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,5572273,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,NOR,Norvège,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,1048268,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,37563071,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,7529732,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,7638000,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,POL,Pologne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,22395339,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,PRT,Portugal,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,6215764,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,PRT,Portugal,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,10701128,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,PRT,Portugal,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,2590241,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,PRT,Portugal,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,1895123,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,5422069,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,1007078,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,3280020.5,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,1134970.5,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,467462,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,416700,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,2126324,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,1242162,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ESP,Espagne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,29731512,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ESP,Espagne,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,10044937,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ESP,Espagne,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,9030688,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ESP,Espagne,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,48807137,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SWE,Suède,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,2190621,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SWE,Suède,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,2408880,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SWE,Suède,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,10569710,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SWE,Suède,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,5970209,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,1792805,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,9005581,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,1749925,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHE,Suisse,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,5462851,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,24531624,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,8917553.5,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,85518662,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,TUR,Türkiye,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,52069485,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,13157644,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,69517207,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,15965747,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GBR,Royaume-Uni,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,40393816,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,USA,États-Unis,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,81186628,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,USA,États-Unis,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,194415133,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,USA,États-Unis,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,336673595,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,USA,États-Unis,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,61071834,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,G20,G20,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,4978320000,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,G20,G20,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,1318470000,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,G20,G20,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,3015910000,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,G20,G20,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,643943102,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,EU27,Union européenne (27 pays),POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,97990275,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,EU27,Union européenne (27 pays),POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,89566420,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,EU27,Union européenne (27 pays),POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,450807117,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,EU27,Union européenne (27 pays),POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,263250418,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,OECD,OCDE,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,258312241,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,OECD,OCDE,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,320091980,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,OECD,OCDE,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,1395880000,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,OECD,OCDE,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,817413321,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ARG,Argentine,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,26595016,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ARG,Argentine,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,45696159,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ARG,Argentine,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,5673637,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ARG,Argentine,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,13427506,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,217684462,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,134582182,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,58717054,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BRA,Brésil,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,24385226,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BGR,Bulgarie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,1537577,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BGR,Bulgarie,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,1225771,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BGR,Bulgarie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,6441420.5,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,BGR,Bulgarie,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,3678072.5,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,900849659,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,208147281,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,1419320000,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CHN,Chine (République populaire de),POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,310324338,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,897000,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,2237000,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,732300,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HRV,Croatie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,3866300,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CYP,Chypre,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,604945,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CYP,Chypre,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,194737,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CYP,Chypre,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,175248,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,CYP,Chypre,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,974930,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,IND,Inde,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,103691375,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,IND,Inde,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,484653551,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,IND,Inde,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,862590866,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,IND,Inde,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,1450940000,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,IDN,Indonésie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,20493560,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,IDN,Indonésie,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,88776000,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,IDN,Indonésie,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,172334230,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,IDN,Indonésie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,281603800,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,MLT,Malte,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,92658,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,MLT,Malte,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,104656,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,MLT,Malte,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,377561,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,MLT,Malte,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,574875,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ROU,Roumanie,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,4115643,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ROU,Roumanie,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,11116061,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ROU,Roumanie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,3839262,,A,Valeur normale,0,Units,0,Zero
